name,categories,rating,coordinates,transactions,price,is_closed,content,review_rating,date,reviewers_name,cool_tag,useful_tag,funny_tag
HallPass,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.5,"{'latitude': 40.765937, 'longitude': -111.903777}",['restaurant_reservation'],$$,False,"We tried the Asian food place, the fried chicken and Skinnny Fats. We figured as a food hall we should order from multiple establishments to see what it was like. We weren't impressed with any of the food, we felt like it was below average food with lipstick on. For spending $40 for two we were expecting to have at least one item be wow! Also, we were trying to order two drinks and hit the drink button multiple times and received no service - hence we can't speak to if the bar is good. We won't be going back and we're very disappointed.",2,10/17/2020,Samantha R.,0,0,0
HallPass,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.5,"{'latitude': 40.765937, 'longitude': -111.903777}",['restaurant_reservation'],$$,False,"Great concept in the heart of Downtown Salt Lake City. 6 or so eateries all under one roof-Graffiti Bao, Nashville Chicken, lobster,  fish sticks SkinnyFATS and a bar. Very clean. We got the lobster sandwiches, lobster bisque and tater tot's. Really good! Great servings of lobster. Serve your own fountain drinks. Not all of the restaurants were open inside. I believe they're going to have a crêperie eatery. Hopefully they open soon. It's  in a great location where you can walk around and go do some shopping, catch comedy club, check out a museum. Great place to people watch and listen to some music by the outdoor fireplace.",4,10/16/2020,Lei G.,0,0,0
HallPass,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.5,"{'latitude': 40.765937, 'longitude': -111.903777}",['restaurant_reservation'],$$,False,"LOVE this place! Super cool, relaxing environment. We ate at 3 different spots and ended our date with some fresh, warm cookies! It is definitely worth the trip. I got fish & chips and it was the ABSOLUTE BEST.... The Lobster tail was a HIT, and the spciy chicken sandwich was BOMB! I would defiantly reccomend this place. The owner Dave was an awesome help and was really nice. 10/10!",5,10/15/2020,Christina L.,0,0,0
HallPass,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.5,"{'latitude': 40.765937, 'longitude': -111.903777}",['restaurant_reservation'],$$,False,"Great concept, brought my kids here to try it out thinking how cool it would be to get a drink with our food. The girl at the front door explained everything so well and all seemed great. I pushed the button on my table for drink service and waited and waited and waited, I went and asked the bar tender how to get a drink, he told me I had to be served by a server. He also said he would send some one right over. So I waited and waited and waited, ate our food and left with not one visit from a server to take a drink order. Lobster bisque was good Chicken tenders were very over seasoned Rice bowl tasted like dirty water riceGreat concept, but total miss! maybe after the excuse of COVID things might get better for this place.",1,10/14/2020,Josh R.,0,2,0
HallPass,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.5,"{'latitude': 40.765937, 'longitude': -111.903777}",['restaurant_reservation'],$$,False,"Utah's first food hall is a great new addition to the Salt Lake dining scene. We visited several months ago when they were in the soft opening phase. Not everything was open yet but the space was beautiful. I loved the wood tables, fireplace, and the windows which offered lots of natural light.There is a nice variety of food there, from lobster roll and cod vendors, to a ramen joint, a fried chicken stand, a dessert place, and a stall called ""skinnyfat"" that has a menu mixed with healthy and not so healthy offerings. Of the places that were open, we tried Blaze of Thunder, a take on Nashville hot chicken.This is an excellent location and despite the many great restaurants in the area, it should do well.",4,10/9/2020,Maisha R.,18,16,4
HallPass,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.5,"{'latitude': 40.765937, 'longitude': -111.903777}",['restaurant_reservation'],$$,False,"This place is awesome! It fits all in the name of the venue. A ""hall"" full of different amazing eats to choose from! Wonderful addition to Downtown SLC!",5,10/7/2020,Sheri-Lynne D.,0,2,0
HallPass,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.5,"{'latitude': 40.765937, 'longitude': -111.903777}",['restaurant_reservation'],$$,False,"Utah finally has its first food hall!! Coming from California, I was actually blown away by this place. The ambiance was very eclectic & moody, but still was an invitation for good overall vibes. I would 10/10 recommend anyone in the area to stop by. The owner (I believe) actually personally came up to my boyfriend and I and introduced himself and gave more background into his vision for the food hall, which was really nice to be able to connect to someone who's clearly passionate about his project!! Cannot wait to come back and see this place grow! The food was offerings are still being tweaked, but for the better. They still had so much to offer despite 2 places not being open. I opted for the Nashville hot sandwich restaurant, which was amazing!! The seasoning was very satisfactory and fulfilled a craving I didn't know I had! 10/10 will be getting again, but maybe the spicy level :) my boyfriend got the lobster roll & loved it! On alcohol, I really appreciate that they literally come to you and ask if you want to order any alcohol! I've never experienced that at foodhalls in CA! They had a good variety of offerings. COVID: hand sanitation is provided upon entry (yes, you have to sanitize first). They had people walking around constantly, ready to clean.",4,10/3/2020,Gretchen S.,3,3,2
HallPass,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.5,"{'latitude': 40.765937, 'longitude': -111.903777}",['restaurant_reservation'],$$,False,"After two years of a business in Red Lodge, Montana holding the spot for best ranch I've ever had...I have a new #1 ranch. I have been wanting to check out HallPass forever to see what the hype was about. At first it is very confusing...you walk in and it's like one big restaurant. If you get a drink or a water cup, you will need to refill it on either side of the building. You are able to pick any restaurant to eat your food and then you can sit anywhere that you may find a spot. There was a seafood place when I first walked in, but I don't like seafood so I respectfully declined. I made my way over to a place called skinny fats and ended up getting just a classic burger. I got fries with my burger and obviously made sure they ran me my ranch. I have never teared up over a meal quite like I did while eating skinny fat's ranch. I went here on Saturday, it is now Wednesday and I am dying to go back just for the ranch. Chefs kiss.",5,9/30/2020,Heather C.,1,2,1
HallPass,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.5,"{'latitude': 40.765937, 'longitude': -111.903777}",['restaurant_reservation'],$$,False,Such a bomb ass establishment. Tried coming for lunch but they opened up at 5p.m so I made sure to back track and try them for dinner instead. So since I'm traveling solo it was an awesome choice for me. I sat at the bar and had some adult beverages and tried different items. Got the buffalo cauliflower from skinny fats and the ahi tuna poke nachos from colossal lobster.  Then before leaving I finished off the night with the grapefruit brûlée form skinny fats. I'd definitely come back once I'm here again.,5,9/26/2020,Julie h.,2,4,0
HallPass,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.5,"{'latitude': 40.765937, 'longitude': -111.903777}",['restaurant_reservation'],$$,False,The concept is amazing! Place is amazing and great vibe! Drinks are great .... bartender MJ makes the best dranks ! She is super friendly and enjoys making your drinks!!,5,9/25/2020,Elizabeth P.,0,0,0
HallPass,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.5,"{'latitude': 40.765937, 'longitude': -111.903777}",['restaurant_reservation'],$$,False,"The reason why I'm giving this place 3 stars is because of the food and atmosphere.  The service for drinks sucks.  Seven people in our group and they all get their drinks.  Other tables get their drinks and then also a second round and yet still missing my drink.  Finally waitress comes around and I let her know that I still never got my drink.  She said she would get that right out and I said that's okay you can take it off the tab, I don't wanna wait any longer for the drink. This will be updated to see if she does take the drink off the tab.",3,9/25/2020,Casey S.,0,0,0
HallPass,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.5,"{'latitude': 40.765937, 'longitude': -111.903777}",['restaurant_reservation'],$$,False,Great new place to go eat with different foods (great variety). Great seating inside and out. the staff members were so friendly and we had a great feeling.cute wall arts and furnitures. Highly recommend any time of the day.,5,9/21/2020,Kathleen B.,0,0,0
HallPass,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.5,"{'latitude': 40.765937, 'longitude': -111.903777}",['restaurant_reservation'],$$,False,The atmosphere and the scenery around this place is awesome. It's like a buffet 5 locations in one restaurant literally something to eat for everyone me and the wifey got lobster be ceviche and kiddos got chicken tenders with truffles fries,5,9/20/2020,Edward V.,1,1,0
HallPass,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.5,"{'latitude': 40.765937, 'longitude': -111.903777}",['restaurant_reservation'],$$,False,"Love, love, love!!  Went here with family and loved all the option with food.  Plenty of room inside, just wish more outside seating or windows were open so we could see outside.  My new favorite mixed drink is here and it's delicious!!  Highly recommend you give them a try for something new and out of just ordinary.",5,9/18/2020,Becky S.,0,0,0
